Timestamp,Label,Risk Score,X1,Y1,X2,Y2
2.97,person,0.03,516,229,536,284
2.97,truck,0.10,406,193,454,253
2.97,person,0.00,631,235,639,257
3.00,car,0.64,253,225,474,302
3.00,car,0.07,206,229,264,266
3.00,car,0.03,182,223,210,257
3.00,truck,0.12,467,206,548,272
3.00,car,0.05,133,224,189,263
3.00,traffic light,0.01,416,57,432,90
3.00,person,0.01,566,227,578,259
3.00,person,0.03,518,229,536,283
3.00,truck,0.10,406,193,454,253
3.00,person,0.00,631,236,639,258
3.04,car,0.62,257,226,472,303
3.04,car,0.07,206,229,262,266
3.04,truck,0.12,467,206,550,272
3.04,car,0.03,182,223,210,257
3.04,car,0.05,133,224,189,264
3.04,traffic light,0.01,416,57,432,90
3.04,person,0.01,566,227,578,259
3.04,person,0.05,517,229,548,283
3.04,truck,0.10,406,193,455,252
3.07,car,0.60,260,226,475,302
3.07,car,0.07,206,229,262,266
3.07,car,0.03,182,223,210,257
3.07,truck,0.11,470,206,551,271
3.07,person,0.04,518,230,547,283
3.07,car,0.05,133,224,189,264
3.07,traffic light,0.01,416,57,432,90
3.07,person,0.01,566,227,577,259
3.07,truck,0.10,406,193,454,252
3.07,person,0.00,631,235,639,258
3.10,car,0.61,262,225,481,302
3.10,car,0.07,206,229,263,266
3.10,car,0.03,182,223,210,257
3.10,truck,0.11,474,205,553,272
3.10,car,0.05,133,224,189,264
3.10,person,0.04,521,229,546,283
3.10,traffic light,0.01,416,57,432,90
3.10,person,0.01,565,227,576,258
3.10,truck,0.09,408,193,455,251
3.14,car,0.60,267,225,484,302
3.14,car,0.07,205,229,262,266
3.14,truck,0.10,475,205,554,269
3.14,person,0.04,523,229,548,283
3.14,car,0.03,182,223,210,257
3.14,car,0.05,133,224,189,264
3.14,traffic light,0.01,416,57,432,90
3.14,person,0.01,565,227,576,259
3.14,truck,0.09,407,193,454,251
3.14,person,0.01,97,226,106,247
3.17,car,0.60,270,225,486,303
3.17,car,0.07,205,229,261,266
3.17,truck,0.11,475,205,554,271
3.17,person,0.03,526,230,548,283
3.17,car,0.03,182,223,210,257
3.17,car,0.05,133,224,189,264
3.17,person,0.01,565,227,576,258
3.17,traffic light,0.01,416,57,432,90
3.17,truck,0.09,407,193,454,251
3.17,person,0.04,465,220,484,272
3.20,car,0.55,276,226,482,301
3.20,car,0.07,205,229,262,266
3.20,truck,0.11,474,205,553,272
3.20,car,0.03,182,223,210,257
3.20,person,0.03,527,231,547,283
3.20,person,0.01,565,226,576,259
3.20,car,0.05,133,224,189,264
3.20,traffic light,0.01,416,57,432,90
3.20,truck,0.10,406,193,454,251
3.20,person,0.01,97,226,106,248
3.24,car,0.53,279,227,485,301
3.24,car,0.07,205,229,262,266
3.24,person,0.03,528,231,547,281
3.24,truck,0.10,475,205,554,269
3.24,car,0.03,182,223,210,257
3.24,person,0.01,564,226,575,260
3.24,car,0.05,133,224,189,263
3.24,traffic light,0.01,416,57,432,90
3.24,truck,0.09,407,193,454,251
3.24,person,0.01,96,226,106,249
3.27,car,0.53,281,226,487,300
3.27,car,0.07,205,229,262,266
3.27,person,0.03,528,231,548,281
3.27,truck,0.10,475,204,555,268
3.27,car,0.03,182,223,210,257
3.27,person,0.01,564,226,575,260
3.27,car,0.05,133,224,189,263
3.27,traffic light,0.01,416,57,432,90
3.27,person,0.04,274,228,289,266
3.27,person,0.04,464,219,483,264
3.30,car,0.52,284,227,491,301
3.30,car,0.07,205,229,262,266
3.30,person,0.03,528,230,549,282
3.30,truck,0.11,475,205,555,273
3.30,car,0.03,182,223,210,257
3.30,person,0.01,564,226,575,260
3.30,car,0.05,133,224,189,263
3.30,traffic light,0.01,416,57,432,90
3.30,person,0.05,274,226,290,268
3.30,person,0.01,95,226,106,249
3.34,car,0.52,285,227,492,300
3.34,car,0.07,205,229,262,266
3.34,person,0.03,530,231,552,285
3.34,truck,0.11,475,205,555,271
3.34,car,0.03,182,223,210,257
3.34,person,0.01,564,226,575,259
3.34,car,0.05,133,224,189,264
3.34,traffic light,0.01,416,57,432,90
3.34,person,0.01,95,225,105,249
3.37,car,0.54,284,227,498,302
3.37,car,0.07,205,229,262,266
3.37,person,0.03,530,231,552,283
3.37,car,0.03,182,223,210,257
3.37,truck,0.11,475,205,554,271
3.37,car,0.05,133,224,189,264
3.37,traffic light,0.01,416,57,431,90
3.37,person,0.01,564,226,575,257
3.37,person,0.01,95,225,105,250
3.37,person,0.03,463,220,480,257
3.40,car,0.50,292,227,495,301
3.40,car,0.07,205,229,262,266
3.40,car,0.03,182,223,210,257
3.40,truck,0.11,474,205,553,270
3.40,person,0.03,533,231,553,284
3.40,car,0.05,133,223,189,263
3.40,traffic light,0.01,416,57,431,90
3.40,person,0.01,564,226,575,259
3.40,person,0.01,95,225,105,249
3.44,car,0.49,296,227,498,301
3.44,car,0.07,205,229,262,266
3.44,car,0.03,182,223,210,257
3.44,truck,0.11,475,206,556,271
3.44,person,0.02,538,233,557,284
3.44,car,0.05,133,224,189,263
3.44,traffic light,0.01,416,57,432,90
3.44,person,0.01,564,226,574,258
3.44,person,0.01,95,225,106,249
3.47,car,0.49,297,227,500,301
3.47,car,0.07,205,229,262,266
3.47,person,0.03,538,233,560,284
3.47,car,0.03,182,223,210,257
3.47,truck,0.10,475,206,554,271
3.47,car,0.05,133,224,189,264
3.47,traffic light,0.01,416,57,432,90
3.47,person,0.01,564,226,574,258
3.47,person,0.01,95,225,105,250
3.50,car,0.48,298,227,501,300
3.50,car,0.07,205,229,262,266
3.50,person,0.03,539,235,562,285
3.50,car,0.03,182,223,210,257
3.50,truck,0.11,474,206,556,272
3.50,car,0.05,133,224,189,263
3.50,traffic light,0.01,416,57,432,90
3.50,person,0.01,563,226,572,258
3.50,person,0.01,94,226,104,249
3.54,car,0.46,303,228,501,300
3.54,car,0.07,205,229,262,266
3.54,person,0.03,539,233,563,285
3.54,car,0.03,182,223,210,257
3.54,truck,0.11,474,206,559,272
3.54,car,0.05,133,224,189,264
3.54,traffic light,0.01,416,57,432,90
3.54,person,0.01,92,226,103,249
3.54,person,0.01,563,227,572,259
3.57,car,0.48,305,226,505,301
3.57,car,0.07,205,229,262,266
3.57,truck,0.12,473,206,560,272
3.57,car,0.03,182,223,210,257
3.57,person,0.03,541,232,563,284
3.57,car,0.05,133,224,189,264
3.57,traffic light,0.01,416,57,432,90
3.57,person,0.01,92,225,103,248
3.57,person,0.01,562,225,572,260
3.60,car,0.46,306,227,506,300
3.60,car,0.07,205,229,262,266
3.60,truck,0.12,472,205,562,272
3.60,car,0.03,182,223,210,257
3.60,person,0.02,544,229,562,285
3.60,car,0.05,133,224,188,264
3.60,traffic light,0.01,416,57,432,90
3.60,person,0.01,92,225,103,249
3.64,car,0.46,310,226,508,300
3.64,car,0.07,205,229,262,266
3.64,truck,0.13,471,205,565,273
3.64,car,0.03,182,223,210,257
3.64,car,0.05,133,224,188,264
3.64,traffic light,0.01,416,57,432,90
3.64,person,0.03,545,227,566,285
3.64,person,0.01,92,225,103,249
3.67,car,0.44,315,227,509,300
3.67,car,0.07,205,229,262,266
3.67,truck,0.13,471,205,567,272
3.67,car,0.03,182,223,210,257
3.67,car,0.05,133,224,188,264
3.67,traffic light,0.01,416,57,432,90
3.67,person,0.02,547,227,566,282
3.67,person,0.01,92,225,102,249
3.70,car,0.44,316,227,511,300
3.70,car,0.07,205,229,262,266
3.70,truck,0.13,470,205,567,272
3.70,car,0.03,182,223,210,257
3.70,car,0.05,133,224,188,264
3.70,traffic light,0.01,416,57,432,90
3.70,person,0.02,548,227,567,282
3.70,person,0.01,92,225,103,248
3.74,car,0.43,319,226,512,299
3.74,car,0.07,205,229,262,266
3.74,car,0.03,182,223,210,257
3.74,truck,0.13,470,205,565,272
3.74,person,0.02,550,228,569,284
3.74,car,0.05,133,224,188,264
3.74,traffic light,0.01,416,57,432,90
3.74,person,0.01,91,225,102,249
3.74,truck,0.08,216,197,263,240
3.77,car,0.42,321,227,513,299
3.77,car,0.07,205,229,262,266
3.77,car,0.03,182,223,210,257
3.77,person,0.02,552,228,569,284
3.77,truck,0.13,470,205,564,272
3.77,car,0.05,133,224,188,264
3.77,traffic light,0.01,416,57,432,90
3.77,person,0.01,91,224,102,248
3.77,person,0.01,453,219,465,242
3.77,person,0.01,594,246,611,280
3.80,car,0.43,320,227,514,300
3.80,car,0.07,205,229,262,266
3.80,car,0.03,182,223,210,257
3.80,truck,0.12,470,205,560,272
3.80,person,0.02,554,229,569,285
3.80,car,0.05,133,224,188,264
3.80,traffic light,0.01,416,57,432,90
3.80,person,0.01,91,224,102,249
3.80,person,0.01,594,246,611,280
3.80,truck,0.08,215,197,262,241
3.84,car,0.41,326,226,517,299
3.84,car,0.07,205,229,262,266
3.84,car,0.03,182,223,210,257
3.84,person,0.02,556,231,571,285
3.84,truck,0.12,470,205,556,271
3.84,car,0.05,133,224,188,264
3.84,traffic light,0.01,416,57,432,90
3.84,person,0.01,91,224,101,249
3.84,person,0.01,594,246,611,280
3.84,truck,0.08,217,197,263,240
3.87,car,0.41,327,225,515,298
3.87,car,0.07,205,229,262,266
3.87,car,0.03,182,223,210,257
3.87,person,0.02,557,233,572,287
3.87,truck,0.11,470,205,552,271
3.87,car,0.05,133,224,188,264
3.87,traffic light,0.01,416,57,432,90
3.87,person,0.01,91,224,101,249
3.87,truck,0.08,217,197,263,240
3.90,car,0.41,329,225,517,299
3.90,car,0.07,205,229,262,266
3.90,truck,0.11,469,207,545,272
3.90,car,0.03,182,223,210,257
3.90,car,0.05,133,224,188,264
3.90,person,0.02,558,235,575,285
3.90,traffic light,0.01,416,57,432,90
3.90,person,0.01,90,224,100,249
3.90,truck,0.08,217,197,263,240
3.94,car,0.41,332,224,518,299
3.94,car,0.07,205,229,262,266
3.94,car,0.03,182,223,210,257
3.94,truck,0.11,470,207,546,272
3.94,car,0.05,133,224,188,264
3.94,person,0.02,558,234,577,286
3.94,traffic light,0.01,416,57,432,90
3.94,person,0.01,90,225,100,249
3.94,truck,0.08,217,197,263,241
3.97,car,0.40,333,223,518,298
3.97,car,0.07,205,229,262,266
3.97,car,0.03,182,223,210,257
3.97,person,0.02,558,232,581,286
3.97,truck,0.10,470,207,546,271
3.97,car,0.05,133,224,188,264
3.97,traffic light,0.01,416,57,432,90
3.97,person,0.01,90,225,100,248
3.97,truck,0.08,216,197,262,240
4.00,car,0.40,336,223,519,299
4.00,car,0.07,205,228,262,266
4.00,car,0.03,182,223,210,257
4.00,person,0.02,559,234,584,287
4.00,truck,0.12,470,205,556,272
4.00,car,0.05,133,224,188,264
4.00,traffic light,0.01,416,57,432,90
4.00,person,0.01,90,226,100,249
4.00,person,0.01,594,246,611,280
4.00,truck,0.08,216,197,262,241
4.04,car,0.40,338,222,520,298
4.04,car,0.07,205,229,262,266
4.04,car,0.03,182,223,210,257
4.04,truck,0.10,471,207,545,270
4.04,person,0.02,560,236,586,286
4.04,car,0.05,133,224,188,264
4.04,traffic light,0.01,416,57,431,90
4.04,person,0.01,594,246,611,280
4.04,person,0.02,527,241,545,273
4.04,person,0.01,90,226,100,248
4.07,car,0.39,341,222,522,299
4.07,car,0.07,205,229,262,266
4.07,person,0.02,561,235,588,286
4.07,car,0.03,182,223,210,257
4.07,truck,0.10,471,208,545,271
4.07,car,0.05,133,224,188,264
4.07,traffic light,0.01,416,57,431,91
4.07,person,0.02,527,241,545,273
4.07,person,0.01,594,246,611,280
4.07,truck,0.08,216,197,262,241
4.10,car,0.39,342,222,522,299
4.10,car,0.07,205,229,262,266
4.10,person,0.02,564,237,589,287
4.10,car,0.03,182,223,210,257
4.10,truck,0.11,472,205,553,269
4.10,car,0.05,133,224,188,264
4.10,traffic light,0.01,416,57,431,91
4.10,person,0.01,594,245,610,279
4.10,person,0.02,527,241,546,273
4.10,truck,0.08,216,197,262,240
4.14,car,0.37,347,223,524,299
4.14,car,0.07,205,229,262,266
4.14,person,0.02,567,238,588,288
4.14,car,0.03,182,223,210,257
4.14,truck,0.10,472,206,550,270
4.14,car,0.05,133,224,188,264
4.14,traffic light,0.01,416,57,431,91
4.14,person,0.01,594,245,610,279
4.14,car,0.01,339,225,355,244
4.14,truck,0.08,217,197,263,240
4.17,car,0.37,348,223,525,298
4.17,car,0.07,205,229,262,266
4.17,car,0.03,182,223,210,257
4.17,truck,0.10,473,207,549,271
4.17,car,0.05,133,224,188,264
4.17,person,0.02,568,235,589,285
4.17,traffic light,0.01,416,57,431,91
4.17,person,0.01,594,245,610,280
4.17,car,0.01,339,226,356,245
4.17,truck,0.08,217,197,263,241
4.20,car,0.36,348,225,524,298
4.20,car,0.07,205,229,262,266
4.20,car,0.03,182,223,210,257
4.20,truck,0.10,473,206,550,270
4.20,person,0.01,572,235,589,287
4.20,car,0.05,133,224,188,264
4.20,traffic light,0.01,416,57,431,91
4.20,person,0.01,594,246,610,280
4.20,truck,0.08,217,197,263,240
4.20,traffic light,0.01,439,57,452,92
4.24,car,0.35,352,223,524,298
4.24,car,0.07,205,229,262,266
4.24,car,0.03,182,223,210,257
4.24,truck,0.10,473,206,552,270
4.24,person,0.01,574,237,591,289
4.24,car,0.05,133,224,188,264
4.24,traffic light,0.01,416,57,431,91
4.24,person,0.01,594,246,610,280
4.24,truck,0.07,217,197,262,239
4.24,car,0.01,339,227,356,246
4.27,car,0.35,353,224,525,299
4.27,car,0.07,205,229,262,266
4.27,car,0.03,182,223,210,257
4.27,truck,0.11,474,206,557,270
4.27,person,0.01,574,237,592,285
4.27,car,0.05,133,224,188,264
4.27,traffic light,0.01,416,57,431,91
4.27,person,0.01,594,246,610,280
4.27,truck,0.08,217,197,263,240
4.27,traffic light,0.01,439,57,452,92
4.30,car,0.34,354,224,525,298
4.30,car,0.07,205,229,262,266
4.30,car,0.03,182,223,210,257
4.30,person,0.01,574,233,592,285
4.30,truck,0.11,474,206,557,269
4.30,car,0.05,133,224,188,264
4.30,traffic light,0.01,416,57,431,91
4.30,truck,0.07,217,197,262,239
4.30,person,0.01,594,245,610,280
4.30,traffic light,0.01,439,57,452,92
4.34,car,0.34,355,224,525,297
4.34,car,0.07,205,229,262,266
4.34,car,0.03,182,223,210,257
4.34,person,0.01,576,231,594,285
4.34,truck,0.11,473,206,554,269
4.34,car,0.05,133,224,188,264
4.34,traffic light,0.01,416,57,431,91
4.34,truck,0.07,217,197,262,239
4.34,person,0.01,594,244,610,280
4.34,car,0.01,340,226,357,247
4.37,car,0.33,357,224,525,297
4.37,car,0.07,205,229,262,266
4.37,car,0.03,182,223,210,257
4.37,truck,0.11,473,206,554,269
4.37,car,0.05,133,224,188,264
4.37,traffic light,0.01,416,57,431,91
4.37,person,0.01,577,234,595,287
4.37,truck,0.07,218,197,263,238
4.37,car,0.01,340,226,357,247
4.37,person,0.01,594,244,610,281
4.40,car,0.32,358,226,526,298
4.40,car,0.07,205,229,262,266
4.40,car,0.03,182,223,210,257
4.40,truck,0.10,473,206,552,269
4.40,car,0.05,133,224,189,263
4.40,traffic light,0.01,416,57,431,91
4.40,truck,0.07,217,197,262,238
4.40,car,0.01,340,226,358,247
4.40,traffic light,0.01,439,57,452,92
4.40,person,0.01,98,226,107,250
4.44,car,0.31,361,227,525,297
4.44,car,0.07,205,229,262,266
4.44,car,0.03,182,223,210,257
4.44,truck,0.10,473,207,552,269
4.44,car,0.05,133,224,188,263
4.44,traffic light,0.01,416,57,431,91
4.44,truck,0.07,217,197,261,239
4.44,car,0.01,340,227,357,247
4.44,traffic light,0.01,439,57,452,92
4.44,car,0.05,352,228,378,276
4.47,car,0.30,364,227,525,297
4.47,car,0.07,205,229,262,266
4.47,car,0.03,182,223,210,257
4.47,truck,0.10,473,206,552,269
4.47,car,0.05,133,224,188,263
4.47,traffic light,0.01,416,57,431,91
4.47,truck,0.08,216,197,262,239
4.47,car,0.01,340,227,358,246
4.47,traffic light,0.01,439,57,452,92
4.47,person,0.01,586,235,611,288
4.50,car,0.29,366,226,524,296
4.50,car,0.07,205,229,262,266
4.50,car,0.03,182,223,210,257
4.50,truck,0.11,473,206,554,269
4.50,traffic light,0.01,416,57,431,91
4.50,car,0.05,133,224,188,263
4.50,car,0.01,339,227,357,246
4.50,car,0.05,353,229,382,277
4.50,truck,0.07,217,197,261,239
4.50,traffic light,0.01,439,57,452,92
4.54,car,0.29,368,226,524,296
4.54,car,0.07,205,229,262,266
4.54,car,0.03,182,223,210,257
4.54,truck,0.11,473,206,554,270
4.54,traffic light,0.01,416,57,431,91
4.54,car,0.05,133,224,188,263
4.54,person,0.01,586,238,610,288
4.54,car,0.01,340,227,358,246
4.54,truck,0.07,217,197,261,239
4.54,car,0.05,354,230,384,277
4.57,car,0.28,371,227,525,296
4.57,car,0.07,205,229,262,266
4.57,car,0.03,182,223,210,257
4.57,truck,0.11,473,206,554,269
4.57,traffic light,0.01,416,57,431,91
4.57,car,0.05,133,224,188,263
4.57,person,0.02,578,233,610,289
4.57,truck,0.07,217,197,262,239
4.57,car,0.01,340,227,358,247
4.57,car,0.05,354,231,384,277
4.60,car,0.27,373,228,525,296
4.60,car,0.07,205,229,262,266
4.60,car,0.03,182,223,210,257
4.60,truck,0.11,473,206,555,269
4.60,traffic light,0.01,416,57,431,91
4.60,car,0.05,133,224,188,263
4.60,car,0.05,354,232,386,276
4.60,truck,0.07,217,197,262,239
4.60,person,0.02,584,234,610,289
4.60,car,0.02,344,226,361,250
4.64,car,0.26,375,228,524,296
4.64,car,0.07,205,229,262,266
4.64,car,0.03,182,223,210,257
4.64,truck,0.11,473,206,554,270
4.64,car,0.05,133,224,188,263
4.64,traffic light,0.01,416,57,431,91
4.64,car,0.06,355,230,390,276
4.64,car,0.02,343,226,365,250
4.64,person,0.01,589,231,611,289
4.64,truck,0.08,217,197,262,240
4.67,car,0.26,376,229,526,297
4.67,car,0.07,205,229,262,266
4.67,car,0.03,182,223,210,257
4.67,person,0.01,591,229,611,289
4.67,truck,0.11,473,205,554,270
4.67,car,0.05,133,224,188,263
4.67,traffic light,0.01,416,57,431,91
4.67,car,0.06,355,231,392,277
4.67,car,0.02,343,226,364,250
4.67,truck,0.08,217,197,262,240
4.70,car,0.26,377,228,525,296
4.70,car,0.07,205,229,262,266
4.70,car,0.03,182,223,210,257
4.70,person,0.01,592,233,610,289
4.70,car,0.06,355,231,391,276
4.70,truck,0.10,474,206,552,271
4.70,car,0.05,133,224,188,263
4.70,traffic light,0.01,416,57,431,91
4.70,car,0.02,343,226,365,251
4.70,truck,0.08,217,197,262,240
4.74,car,0.25,380,229,525,296
4.74,car,0.07,205,229,262,266
4.74,car,0.03,182,223,210,257
4.74,truck,0.11,473,206,552,271
4.74,car,0.05,133,224,188,263
4.74,traffic light,0.01,416,57,431,91
4.74,person,0.01,592,234,611,288
4.74,car,0.02,343,226,366,250
4.74,car,0.06,355,232,392,277
4.74,truck,0.08,217,197,262,240
4.77,car,0.24,381,230,524,297
4.77,car,0.07,205,229,262,266
4.77,car,0.02,182,223,210,256
4.77,car,0.06,355,232,395,276
4.77,truck,0.11,473,206,553,271
4.77,person,0.01,592,235,613,289
4.77,car,0.05,133,224,188,263
4.77,traffic light,0.01,416,57,431,91
4.77,car,0.02,342,226,367,250
4.77,truck,0.08,217,197,262,240
4.80,car,0.23,384,230,524,296
4.80,car,0.07,205,229,262,266
4.80,car,0.02,182,223,210,256
4.80,car,0.07,355,230,399,277
4.80,truck,0.10,474,206,552,271
4.80,traffic light,0.01,416,57,432,91
4.80,car,0.05,133,224,189,263
4.80,car,0.02,342,225,366,249
4.80,person,0.02,590,229,616,287
4.80,truck,0.08,216,197,263,240
4.84,car,0.22,386,230,523,295
4.84,car,0.06,205,230,262,266
4.84,car,0.08,355,228,402,276
4.84,car,0.03,182,223,210,257
4.84,car,0.05,133,224,188,263
4.84,truck,0.10,473,207,547,271
4.84,traffic light,0.01,416,57,432,91
4.84,person,0.02,591,229,617,289
4.84,car,0.02,342,225,366,250
4.84,truck,0.08,215,197,262,239
4.87,car,0.22,389,230,522,295
4.87,car,0.06,205,230,262,266
4.87,car,0.02,182,224,210,257
4.87,car,0.08,355,228,403,276
4.87,car,0.05,133,224,189,264
4.87,traffic light,0.01,416,57,432,92
4.87,truck,0.10,471,207,546,271
4.87,car,0.02,342,226,368,250
4.87,person,0.02,591,230,618,290
4.87,truck,0.08,216,197,262,239
4.90,car,0.21,390,230,521,295
4.90,car,0.06,205,230,262,266
4.90,car,0.02,182,224,210,257
4.90,car,0.08,355,228,404,276
4.90,car,0.05,133,224,188,264
4.90,truck,0.10,471,208,545,272
4.90,traffic light,0.01,415,58,432,90
4.90,car,0.02,342,226,367,250
4.90,person,0.02,591,234,624,293
4.90,truck,0.08,216,197,263,240
4.94,car,0.21,392,230,521,295
4.94,car,0.06,205,230,262,266
4.94,car,0.02,182,224,210,257
4.94,car,0.08,355,228,404,275
4.94,truck,0.10,470,208,545,272
4.94,car,0.05,133,224,188,264
4.94,traffic light,0.01,416,57,432,91
4.94,car,0.02,342,226,367,251
4.94,truck,0.08,216,197,263,240
4.94,traffic light,0.01,439,58,451,93
4.97,car,0.20,393,230,519,294
4.97,car,0.06,205,230,262,266
4.97,car,0.08,355,229,404,275
4.97,car,0.02,182,224,209,256
4.97,car,0.05,133,224,188,264
4.97,car,0.02,342,226,368,250
4.97,truck,0.11,471,207,547,272
4.97,traffic light,0.01,415,58,432,91
4.97,truck,0.08,216,197,263,239
4.97,traffic light,0.01,439,57,452,92
5.00,car,0.20,395,229,518,294
5.00,car,0.07,205,230,263,266
5.00,car,0.08,354,229,404,275
5.00,car,0.02,182,224,209,256
5.00,car,0.02,342,226,368,250
5.00,truck,0.11,471,207,547,273
5.00,car,0.05,133,224,189,264
5.00,traffic light,0.01,415,58,432,90
5.00,truck,0.08,217,198,263,240
5.00,traffic light,0.01,439,57,452,92
5.04,car,0.20,397,229,518,295
5.04,car,0.07,204,230,262,266
5.04,car,0.08,354,230,405,274
5.04,car,0.02,182,224,209,256
5.04,car,0.03,341,226,368,250
5.04,car,0.05,132,224,187,264
5.04,truck,0.12,464,207,546,272
5.04,traffic light,0.01,415,58,431,90
5.04,person,0.01,607,240,629,291
5.04,truck,0.07,218,198,261,239
5.07,car,0.19,398,229,518,294
5.07,car,0.07,204,230,262,266
5.07,car,0.08,354,230,405,274
5.07,car,0.02,182,224,209,256
5.07,person,0.01,608,238,630,289
5.07,truck,0.10,471,208,545,274
5.07,car,0.05,132,224,187,264
5.07,car,0.03,341,226,368,250
5.07,traffic light,0.01,415,58,431,90
5.07,truck,0.07,218,198,261,238
5.11,car,0.19,400,229,516,295
5.11,car,0.07,204,230,262,266
5.11,car,0.08,353,230,407,274
5.11,car,0.02,182,224,209,256
5.11,truck,0.10,471,208,545,274
5.11,car,0.03,341,226,368,250
5.11,car,0.05,132,224,187,264
5.11,person,0.01,608,238,631,289
5.11,traffic light,0.01,415,58,431,90
5.11,truck,0.07,217,198,262,239
5.14,car,0.18,402,228,516,294
5.14,car,0.07,204,230,262,266
5.14,car,0.09,353,230,408,274
5.14,car,0.02,182,224,209,256
5.14,truck,0.11,471,208,545,275
5.14,car,0.05,132,224,188,264
5.14,car,0.03,341,226,368,250
5.14,traffic light,0.01,415,58,431,90
5.14,truck,0.07,217,198,262,240
5.14,person,0.01,613,239,632,287
5.17,car,0.18,404,227,515,293
5.17,car,0.07,204,230,262,266
5.17,car,0.09,353,230,410,275
5.17,car,0.02,181,224,209,256
5.17,truck,0.10,472,208,545,274
5.17,car,0.05,132,224,186,265
5.17,person,0.01,616,238,634,286
5.17,traffic light,0.01,415,58,431,90
5.17,car,0.02,340,226,367,249
5.17,truck,0.07,217,198,262,239
5.21,car,0.18,405,226,514,293
5.21,car,0.07,203,230,261,266
5.21,car,0.09,352,229,410,274
5.21,car,0.02,182,224,209,256
5.21,truck,0.11,471,208,545,275
5.21,car,0.05,132,224,186,265
5.21,traffic light,0.01,415,58,431,90
5.21,truck,0.08,215,198,262,242
5.21,person,0.01,79,227,89,252
5.21,car,0.02,339,226,368,248
5.24,car,0.17,406,226,512,293
5.24,car,0.07,203,230,261,266
